$GNGGA,063456.56,4012.0671342,N,11613.8089437,E,4,40,0.0,59.793,M,-8.418,M,0.0,0000*7A
$GNGGA,063457.57,4012.0670345,N,11613.7996968,E,4,39,0.0,59.829,M,-8.419,M,0.0,0000*72
$GNGGA,063458.57,4012.0669538,N,11613.7905530,E,4,39,0.0,59.834,M,-8.419,M,0.0,0000*7E
$GNGGA,063459.57,4012.0668969,N,11613.7814256,E,4,39,0.0,59.893,M,-8.419,M,0.0,0000*7D
$GNGGA,063500.58,4012.0668545,N,11613.7726517,E,4,37,0.0,59.921,M,-8.419,M,0.0,0000*77
$GNGGA,063501.58,4012.0668053,N,11613.7641420,E,4,36,0.0,59.951,M,-8.420,M,0.0,0000*7D
$GNGGA,063502.58,4012.0668051,N,11613.7560168,E,4,32,0.0,59.923,M,-8.420,M,0.0,0000*74
$GNGGA,063503.58,4012.0668720,N,11613.7488998,E,4,35,0.0,59.917,M,-8.420,M,0.0,0000*74
$GNGGA,063504.59,4012.0669387,N,11613.7429307,E,4,37,0.0,59.930,M,-8.420,M,0.0,0000*7A
$GNGGA,063505.59,4012.0669777,N,11613.7381482,E,4,38,0.0,59.929,M,-8.421,M,0.0,0000*79
$GNGGA,063506.59,4012.0669801,N,11613.7342754,E,4,38,0.0,59.926,M,-8.421,M,0.0,0000*7C
$GNGGA,063507.59,4012.0669595,N,11613.7309868,E,4,38,0.0,59.925,M,-8.421,M,0.0,0000*71
$GNGGA,063508.60,4012.0669220,N,11613.7285786,E,4,37,0.0,59.947,M,-8.421,M,0.0,0000*7C
$GNGGA,063509.60,4012.0668837,N,11613.7269901,E,4,38,0.0,59.950,M,-8.421,M,0.0,0000*7A
$GNGGA,063510.60,4012.0668538,N,11613.7258732,E,4,38,0.0,59.943,M,-8.421,M,0.0,0000*7E
$GNGGA,063511.61,4012.0668347,N,11613.7251551,E,4,39,0.0,59.950,M,-8.421,M,0.0,0000*7D
$GNGGA,063512.61,4012.0668219,N,11613.7245472,E,4,38,0.0,59.941,M,-8.421,M,0.0,0000*70
$GNGGA,063513.61,4012.0668102,N,11613.7240729,E,4,39,0.0,59.944,M,-8.421,M,0.0,0000*74
$GNGGA,063514.61,4012.0668043,N,11613.7237530,E,4,39,0.0,59.947,M,-8.421,M,0.0,0000*7E
$GNGGA,063515.62,4012.0667942,N,11613.7232441,E,4,39,0.0,59.950,M,-8.421,M,0.0,0000*7F
$GNGGA,063516.62,4012.0667664,N,11613.7219705,E,4,39,0.0,59.955,M,-8.421,M,0.0,0000*78
$GNGGA,063517.62,4012.0667398,N,11613.7197358,E,4,39,0.0,59.949,M,-8.421,M,0.0,0000*7B
$GNGGA,063518.63,4012.0667478,N,11613.7164961,E,4,38,0.0,59.962,M,-8.421,M,0.0,0000*78
$GNGGA,063519.63,4012.0668049,N,11613.7124310,E,4,38,0.0,59.976,M,-8.421,M,0.0,0000*7D
$GNGGA,063520.63,4012.0668792,N,11613.7077546,E,4,37,0.0,59.987,M,-8.422,M,0.0,0000*76
$GNGGA,063521.64,4012.0670011,N,11613.7029983,E,4,39,0.0,59.993,M,-8.422,M,0.0,0000*70
$GNGGA,063522.64,4012.0672122,N,11613.6985757,E,4,41,0.0,60.007,M,-8.422,M,0.0,0000*78
$GNGGA,063523.64,4012.0677136,N,11613.6947813,E,4,39,0.0,60.025,M,-8.422,M,0.0,0000*77
$GNGGA,063524.64,4012.0689240,N,11613.6916051,E,4,41,0.0,60.021,M,-8.422,M,0.0,0000*72
$GNGGA,063525.65,4012.0708789,N,11613.6893267,E,4,39,0.0,60.065,M,-8.422,M,0.0,0000*7E
$GNGGA,063526.65,4012.0735349,N,11613.6879255,E,4,38,0.0,60.103,M,-8.422,M,0.0,0000*7E
$GNGGA,063527.65,4012.0768950,N,11613.6871990,E,4,38,0.0,60.147,M,-8.422,M,0.0,0000*7F
$GNGGA,063528.65,4012.0807525,N,11613.6868170,E,4,39,0.0,60.176,M,-8.422,M,0.0,0000*75
$GNGGA,063529.66,4012.0849512,N,11613.6865555,E,4,40,0.0,60.227,M,-8.422,M,0.0,0000*7E
$GNGGA,063530.66,4012.0894187,N,11613.6863529,E,4,39,0.0,60.290,M,-8.422,M,0.0,0000*71
$GNGGA,063531.66,4012.0940264,N,11613.6861996,E,4,38,0.0,60.342,M,-8.422,M,0.0,0000*73
$GNGGA,063532.67,4012.0986568,N,11613.6860381,E,4,38,0.0,60.405,M,-8.422,M,0.0,0000*79
$GNGGA,063533.67,4012.1031195,N,11613.6858738,E,4,37,0.0,60.463,M,-8.422,M,0.0,0000*78
$GNGGA,063534.67,4012.1073386,N,11613.6857112,E,4,35,0.0,60.491,M,-8.422,M,0.0,0000*77
$GNGGA,063535.67,4012.1112894,N,11613.6855645,E,4,37,0.0,60.561,M,-8.422,M,0.0,0000*73
$GNGGA,063536.68,4012.1147767,N,11613.6854308,E,4,36,0.0,60.597,M,-8.422,M,0.0,0000*79
$GNGGA,063537.68,4012.1177591,N,11613.6853212,E,4,37,0.0,60.594,M,-8.422,M,0.0,0000*7F
$GNGGA,063538.68,4012.1204548,N,11613.6852207,E,4,37,0.0,60.621,M,-8.422,M,0.0,0000*7B
$GNGGA,063539.69,4012.1229681,N,11613.6851272,E,4,35,0.0,60.654,M,-8.422,M,0.0,0000*73
$GNGGA,063540.69,4012.1253452,N,11613.6850317,E,4,34,0.0,60.690,M,-8.422,M,0.0,0000*76
$GNGGA,063541.69,4012.1277291,N,11613.6849563,E,4,35,0.0,60.711,M,-8.422,M,0.0,0000*7C
$GNGGA,063542.69,4012.1305123,N,11613.6848891,E,4,35,0.0,60.742,M,-8.422,M,0.0,0000*76
$GNGGA,063543.70,4012.1337329,N,11613.6848300,E,4,35,0.0,60.766,M,-8.422,M,0.0,0000*73
$GNGGA,063544.70,4012.1371522,N,11613.6847600,E,4,36,0.0,60.811,M,-8.422,M,0.0,0000*7D
$GNGGA,063545.70,4012.1407594,N,11613.6846594,E,4,37,0.0,60.838,M,-8.422,M,0.0,0000*72
$GNGGA,063546.71,4012.1445008,N,11613.6845329,E,4,38,0.0,60.856,M,-8.422,M,0.0,0000*72
$GNGGA,063547.71,4012.1485596,N,11613.6844021,E,4,38,0.0,60.891,M,-8.422,M,0.0,0000*7C
